IncidentId,UniqueId,Name,Location,Latitude,Longitude,AcresBurnedDisplay,PercentContainedDisplay,ExternalIncidentLink,CountiesList,UpdatedDate,StartedDate,AdminUnit,IncidentTypeDisplay,Url,IsActive
2421,fdd59b55-6aa2-442f-b788-e1291bb49cb1,Oak Fire, 45000 Block of Castile Canyon Road, East of San Jacinto in Riverside County is 15 acres.,33.78275,-116.89655,20,100%,,Riverside,2020-06-08 20:50:06,2020-06-08, CAL FIRE Riverside County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/8/oak-fire/,N,
2422,d77e9eeb-a4ed-41b8-adff-9dd99aac5971,Cronan Fire ,at Cronan Ranch off of Pedro Hill, near the community of Pilot Hill,38.827755,-120.988571,29,100%,,El Dorado,2020-06-10 18:11:53,2020-06-09,CAL FIRE Amador-El Dorado Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/9/cronan-fire/,N,
2423,dc1f8080-9c95-40e3-859b-71f6a080f05b,Vineyard Fire ,Highway 128 and Elkhorn Road, South of Yorkville,38.89695,-123.21318,151,100%,,Mendocino,2020-06-10 18:59:05,2020-06-09,CAL FIRE Mendocino Unit ,Wildfire,https://www.fire.ca.gov/incidents/2020/6/9/vineyard-fire/,N,
2424,21f49b4c-a5cd-4f17-90fd-b9f464b823c1,India Fire,Roblar Rd and Basilone Rd, Camp Pendleton Marine Corps Base,33.37579,-117.47166,1,100,100%,,San Diego,2020-06-25 09:23:48,2020-06-09,Camp Pendleton,Wildfire,https://www.fire.ca.gov/incidents/2020/6/9/india-fire/,N,
2425,c3c10b8f-a073-4ca6-bb7f-fdc57cf82b4c,Elizabeth Fire,Elizabeth and Foothill Rd, north of Ventura   ,34.29475,-119.17808,300,100%,,Ventura,2022-10-21 13:20:17,2020-06-10,Ventura County Fire Department,Wildfire,https://www.fire.ca.gov/incidents/2020/6/10/elizabeth-fire/,N,
2426,3e6e0977-3563-442d-8bf3-d87c97b49880,Soda Fire,Hwy 58 and Soda Lake Rd, California Valley,35.35146,-120.00521,1,680,100%,,San Luis Obispo,2022-10-21 13:19:53,2020-06-10,CAL FIRE San Luis Obispo Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/10/soda-fire/,N,
2427,4561c1c7-f447-4450-9ea8-f9717ee19f8d,Lime Fire,Lime Canyon Rd and Piru Canyon Rd, west of Lake Piru     ,34.46182,-118.77347,803,100%,,Ventura,2020-06-17 13:43:05,2020-06-10,Unified Command: CAL FIRE, Ventura County Fire Department and Las Padres National Forrest,Wildfire,https://www.fire.ca.gov/incidents/2020/6/10/lime-fire/,N,
2428,36e3b13b-c2d3-44f5-ba9f-23c1e9f73878,Skyline Fire,Skyline Truck Trail,32.73044,-116.7862,100,100%,,San Diego,2020-06-14 18:48:11,2020-06-11,CAL FIRE San Diego Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/11/skyline-fire/,N,
2429,203115aa-8ef9-436c-9d18-32613f9fa286,Border 7 Fire,Marron Valley,32.580882,-116.690712,90,100%,,San Diego,2020-06-13 18:00:48,2020-06-11,CAL FIRE San Diego Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/11/border-7-fire/,N,
2430,e86309b6-2223-4448-a7a2-bb83d4bc8352,Watt Fire,PFE Rd and Watt Ave,38.733421,-121.378879,40,100%,,Placer,2020-06-11 20:51:28,2020-06-11,CAL FIRE Nevada-Yuba-Placer Unit,Wildfire,https://www.fire.ca.gov/incidents/2020/6/11/watt-fire/,N,
