IncidentId;UniqueId;Name;Location;Latitude;Longitude;AcresBurnedDisplay;PercentContainedDisplay;ExternalIncidentLink;CountiesList;UpdatedDate;StartedDate;AdminUnit;IncidentTypeDisplay;Url;IsActive;
1890;9b9b6d81-9590-48a0-a750-fc7da05bfecc;Ridge Fire;Highland Springs Rd & Old Toll Rd, Kelseyville;38.981389;-122.97222;36;100%;;Lake;2019-01-04 09:11:00;2018-09-02;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2018/9/2/ridge-fire/;N;
1891;2fdf2c14-77b4-458c-96fc-bd883dec3ad3;Crestline Fire;Crest Line Dr and Hunt Rd, Montgomery Creek, west of Burney;40.824;-121.90215;51;100%;;Shasta;2019-01-04 09:36:00;2018-07-24;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2018/7/24/crestline-fire/;N;
1892;a18ed51c-1083-4f48-ab1b-6ae0c5454073;Roxie Fire (Formerly 1-1 Fire);Roxie Peconom Campground, west of Willard Cr, 10 mi west of Susanville;40.34822;-120.82497;167;100%;;Lassen;2019-01-04 09:35:00;2018-07-24;CAL FIRE Lassen-Modoc Unit / Lassen National Forest;;https://www.fire.ca.gov/incidents/2018/7/24/roxie-fire-formerly-1-1-fire/;N;
1893;655b2bde-09c6-43b8-9cdb-43096bcf1155;Church Fire;Monterey Road and Church Ave, San Martin;37.07793;-121.600023;20;100%;;Santa Clara;2019-01-04 09:33:00;2018-07-25;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/25/church-fire/;N;
1894;999bb931-4f26-4234-bb47-2f0d5b5f6263;Cranston Fire;off Highway 74 and Control Road, east of Hemet;0.0;0.0;13,139;100%;;Riverside;2019-10-25 09:51:04;2018-07-25;San Bernardino National Forest;Wildfire;https://www.fire.ca.gov/incidents/2018/7/25/cranston-fire/;N;
1895;df681456-a50e-4400-a95a-77533a0978ba;Marsh Fire;Marsh Creek Rd and  Bragdon way, east of Mount Diablo ;37.89612;-121.85847;247;100%;;Contra Costa;2019-10-25 09:49:20;2018-07-25;Unified Command: CAL FIRE Santa Clara Unit & East Contra Costa Fire;Wildfire;https://www.fire.ca.gov/incidents/2018/7/25/marsh-fire/;N;
1896;708b3dde-3f1a-4813-8501-8a52bf3b1d9c;Hidden Fire;Hidden Valley Rd & Cienega Rd, south of Hollister;36.796;-121.40604;39;100%;;San Benito;2019-01-04 09:35:00;2018-07-25;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2018/7/25/hidden-fire/;N;
1897;f306893c-d6b5-4d68-a2a3-4a306822e041;Patterson Fire;Patterson Pass Road and Midway Rd, Altamont ;37.71173;-121.55604;34;100%;;Alameda;2019-01-04 09:34:00;2018-07-25;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/7/25/patterson-fire/;N;
1898;9d63cbd8-7dbf-4b2d-918d-036e3a282d2d;Western Fire;Off Highway 101, south of Hopland;38.8802;-123.0496;106;100%;;Mendocino;2019-01-04 09:26:00;2018-08-01;CAL FIRE Mendocino Unit;;https://www.fire.ca.gov/incidents/2018/8/1/western-fire/;N;
1899;2b56b06d-46d6-43f2-b474-2598dd163e82;Pasqual Fire;San Pasqual Valley Rd, west of Ramona;33.07892;-116.91845;365;100%;;San Diego;2019-01-04 09:32:00;2018-07-27;Unified Command: CAL FIRE San Diego County Fire Authority and San Diego County Fire ;;https://www.fire.ca.gov/incidents/2018/7/27/pasqual-fire/;N;
1900;1f942827-c242-49a1-bccd-f2375be91ad9;Ribbon Fire;Highway 74 and Ribbonwood Dr. near Pinyon;33.571763;-116.500058;205;100%;;Riverside;2019-01-04 09:33:00;2018-07-26;Bureau of Indian Affairs - CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2018/7/26/ribbon-fire/;N;
1901;190306eb-357b-40d2-9871-92cdd8784332;Parrots Fire;Parrots Ferry Rd x Camp 9 Rd, South of the community of Vallecito;38.08424;-120.46078;136;100%;;Calaveras;2019-01-04 09:24:00;2018-08-05;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2018/8/5/parrots-fire/;N;
1902;deb9364c-ab73-4661-b287-2ffc1797296e;Wagner Fire;Texas Hill Rd and Bondurant Mine Rd, east of Coulterville;37.69965;-120.0545;22;100%;;Mariposa;2019-10-25 10:10:14;2018-08-04;CAL FIRE Madera-Mariposa-Merced ;Wildfire;https://www.fire.ca.gov/incidents/2018/8/4/wagner-fire/;N;
1903;6bc7ef6f-2d81-4bdc-ab41-9db6af9d4abb;Creek Fire;Welch Creek Rd and Geary Rd., southeast of Sunol;37.533026;-121.79733;30;100%;;Alameda;2019-01-04 09:25:00;2018-08-04;CAL FIRE Santa Clara Unit;;https://www.fire.ca.gov/incidents/2018/8/4/creek-fire/;N;
1904;676aa48b-d962-4026-a354-db047f14233f;Tarina Fire;Breckenridge Rd & Comanche Dr, east of Bakersfield;35.37444;-118.83556;2,950;100%;;Kern;2019-01-04 09:26:00;2018-08-03;Kern County Fire Department;;https://www.fire.ca.gov/incidents/2018/8/3/tarina-fire/;N;
1905;90b0daf7-5d84-42d9-bb35-bb78d4faf950;Ranch Fire (Mendocino Complex);off Highway 20 near Potter Valley, northeast of Ukiah ;39.243283;-123.103367;410,203;100%;;Colusa, Glenn, Lake, Mendocino;2020-11-17 13:09:28;2018-07-27;USFS Mendocino National Forest ;Wildfire;https://www.fire.ca.gov/incidents/2018/7/27/ranch-fire-mendocino-complex/;N;
1906;e775e724-0a1b-4156-a477-623031c09b0e;Balch Fire;off Balch Park Road and Yokohl Drive, northeast of Porterville;36.21634;-118.82989;100;100%;;Tulare;2019-01-04 09:33:00;2018-07-27;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2018/7/27/balch-fire/;N;
1907;af30fe23-6cfd-4fd6-b2d9-91648eeae814;River Fire (Mendocino Complex);Old River Rd, near Mile Marker Post 7.9, Hopland ;39.04786;-123.11971;48,920;100%;;Colusa, Lake, Mendocino;2019-10-25 10:07:14;2018-07-27;Unified command: CAL FIRE Mendocino Unit and USFS Mendocino National Forest ;Wildfire;https://www.fire.ca.gov/incidents/2018/7/27/river-fire-mendocino-complex/;N;
1908;53a9be88-6d10-483e-8dc7-59cb84326ab8;Breckenridge Fire;off Breckenridge Road and Tarina Ct, east of Bakersfield;35.387408;-118.817934;993;100%;;Kern;2019-01-04 09:32:00;2018-07-27;Kern County Fire Department;;https://www.fire.ca.gov/incidents/2018/7/27/breckenridge-fire/;N;
1909;684ded31-5a60-4c05-bbdb-2fb913ca0041;Whaleback Fire;off Whaleback Mountain and Antelope Valley Road, West of Spaulding;40.633536;-120.868091;18,703;100%;;Lassen;2019-01-04 09:32:00;2018-07-27;Unified Command: CAL FIRE and USFS Lassen National Forest;;https://www.fire.ca.gov/incidents/2018/7/27/whaleback-fire/;N;
1910;9bc283c4-6011-4488-b8ec-a85db51dc137;Natchez Fire;southeast of Cave Junction, OR;41.95113;-123.54642;38,134;100%;;;2019-01-04 09:42:00;2018-07-15;USFS Rogue River-Siskiyou National Forest;;https://www.fire.ca.gov/incidents/2018/7/15/natchez-fire/;N;
1911;c62fc5e2-2340-49b7-b3d8-b883a266827f;Donnell Fire;Near Hwy 108, Donnell Lake area in the Carson Iceburg Wilderness;38.349;-119.929;36,450;100%;;Tuolumne;2019-01-04 09:26:00;2018-08-01;Stanislaus National Forest;;https://www.fire.ca.gov/incidents/2018/8/1/donnell-fire/;N;
1912;574b0b35-4c66-44ac-8797-3eadf09e495d;Owens Fire;Owens River Rd & Indiana Summit Rd, north of Mammoth Lakes;37.735461;-118.970443;338;100%;;Inyo;2019-01-04 09:29:00;2018-07-31;Inyo National Forest;;https://www.fire.ca.gov/incidents/2018/7/31/owens-fire/;N;
1913;45845135-0abc-4964-9038-db1e26fa9b22;Sobrante Fire;El Sobrante Road at McAllister Street, Lake Matthews;33.85852;-117.43521;30;100%;;Riverside;2019-01-04 09:30:00;2018-07-28;CAL FIRE Riverside Coounty;;https://www.fire.ca.gov/incidents/2018/7/28/sobrante-fire/;N;
1914;e3406861-3e7f-4a4b-b16d-6004f3edc5e6;Rock Fire;Rock Mountain Dr. and Sandia Creek Dr. in the community of Fallbrook. ;33.41476;-117.24044;207;100%;;San Diego;2019-01-04 09:31:00;2018-07-28;CAL FIRE San Diego Fire Authority;;https://www.fire.ca.gov/incidents/2018/7/28/rock-fire/;N;
1915;ea58640a-7837-4d93-a145-96e48b7df8ee;Butte Fire;Pass Road and W Butte Road, 9 miles northwest of Yuba City ;39.186144;-121.792885;1,200;100%;;Sutter;2019-01-04 09:28:00;2018-07-31;Sutter County Fire Protection District;;https://www.fire.ca.gov/incidents/2018/7/31/butte-fire/;N;
1916;2410754e-b988-4f4f-b7ee-21f954c2bbf2;Steele Fire;off Arroyo Grande Drive and Steele Canyon Road, Capell;38.51943;-122.18353;135;100%;;Napa;2019-10-25 10:08:47;2018-07-28;CAL FIRE Sonoma-Lake-Napa Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/7/28/steele-fire/;N;
1917;fa745e18-be7a-42e0-b3c7-30333ddcf3aa;Eel Fire;off Indian Dick Road and Mendocino Pass Road, east of Covelo;39.82877;-123.08489;972;100%;;Mendocino;2019-01-04 09:29:00;2018-07-31;USFS Mendocino National Forest;;https://www.fire.ca.gov/incidents/2018/7/31/eel-fire/;N;
1918;46f35b6b-9c64-41e3-a7e2-f76dc6719145;Corner Fire;Hwy 299 E & Hwy 89, east of Burney;40.95673;-121.6002;35;100%;;Shasta;2019-01-04 09:29:00;2018-07-29;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2018/7/29/corner-fire/;N;
1919;6832f18a-6515-4436-bf3b-553bf6302de4;Reservoir Fire;off Reservoir Canyon Road and Highway 101, east of San Luis Obispo;35.30151;-120.64398;51;100%;;San Luis Obispo;2019-01-04 09:04:00;2018-09-16;CAL FIRE San Luis Obispo Unit;;https://www.fire.ca.gov/incidents/2018/9/16/reservoir-fire/;N;
1920;775494c3-ae61-40aa-82b0-667a3ddcbdcc;Casner Fire;off Old Julian Highway and Creek Hollow, west of Ramona;33.05737;-116.77154;14;100%;;San Diego;2019-01-04 09:24:00;2018-08-06;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2018/8/6/casner-fire/;N;
1921;d8de1c4a-9b2c-46ad-aab4-3b2012571e4a;Bumper Fire;Bumper Rd & China Hill Rd, east of Frenchtown;38.645;-120.874167;67;100%;;El Dorado;2019-01-04 09:28:00;2018-08-01;CAL FIRE Amador - El Dorado Unit;;https://www.fire.ca.gov/incidents/2018/8/1/bumper-fire/;N;
1922;6e4ecf7a-2864-4fc6-85cb-9b2a0ac324df;Omega Fire;off Omega Lane and Alpha Circle, west of Pilot Hill;38.82128;-121.03918;66;100%;;El Dorado;2019-10-25 10:09:32;2018-08-01;CAL FIRE Amador - El Dorado Unit;Wildfire;https://www.fire.ca.gov/incidents/2018/8/1/omega-fire/;N;
1923;4f3f4f66-871c-4d50-bd3f-f641210552c9;Sunset Fire;off Sunset Blvd. West and South Brewer Rd, northwest of Roseville;38.82426;-121.451307;700;100%;;Placer;2019-01-04 09:28:00;2018-08-01;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2018/8/1/sunset-fire/;N;
1924;c7152819-8f07-489c-a219-b58bed82733e;Turkey Fire;near Highway 46 and Turkey Flats, near Parkfield;35.847778;-120.343056;2,225;100%;;Monterey;2019-01-04 09:23:00;2018-08-06;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2018/8/6/turkey-fire/;N;
1925;5b9e5ea7-1f63-46dd-aabd-8cf407c6f4ba;Holy Fire;Holy Jim Canyon, west of N. Main Divide;33.69888;-117.52055;23,136;100%;;Orange;2019-10-25 10:12:42;2018-08-06;Cleveland National Forest;Wildfire;https://www.fire.ca.gov/incidents/2018/8/6/holy-fire/;N;
1926;dd114f40-6fcb-487b-931e-7a9107371daa;Terra Fire;off Terramor Road and Temescal Canyon Road, community of Temescal Valley;33.759722;-117.460278;35;100%;;Riverside;2019-01-04 09:23:00;2018-08-06;CAL FIRE/Riverside County Fire Department;;https://www.fire.ca.gov/incidents/2018/8/6/terra-fire/;N;
1927;a1e73f5c-68e2-4109-b741-046eb7349265;South Fire;Near Milton Road and South Gulch Road, Rancho Calaveras;38.061298;-120.872244;290;100%;;Calaveras;2019-01-04 09:23:00;2018-08-06;CAL FIRE Tuolumne-Calaveras Unit;;https://www.fire.ca.gov/incidents/2018/8/6/south-fire/;N;
1928;b9f703f7-18bb-4845-a480-ce7d63b5f57a;Murphy Fire;off Hwy 70 near Chips Creek, west of Belden;39.996944;-121.27;117;100%;;Plumas;2019-01-04 09:22:00;2018-08-07;USFS Plumas National Forest ;;https://www.fire.ca.gov/incidents/2018/8/7/murphy-fire/;N;
1929;0ba9a90d-6615-4fa8-9a10-3efb660437ca;Five Fire;off Interstate 5 and Milham Rd, Kettleman Hills area;35.97896;-119.98329;2,995;100%;;Kings;2019-01-04 09:23:00;2018-08-06;Kings County Fire Department;;https://www.fire.ca.gov/incidents/2018/8/6/five-fire/;N;
1930;49232e73-c3ba-4dc3-b673-b973a918fa7c;Bridge Fire;Platform Bridge Rd. and Point Reyes Station, northeast of Olema ;38.07135;-122.76751;45;100%;;Marin;2019-01-04 09:22:00;1969-12-31;Marin County Fire;;https://www.fire.ca.gov/incidents/2018/12/31/bridge-fire/;N;
1931;471980a3-9ffb-4b1f-8e51-eabb9736b51b;Pine Fire;off Pine Mountain Road and Granite Road, north of Bakersfield;35.56888889;-118.80138889;114;100%;;Kern;2019-01-04 09:17:00;2018-08-16;Kern County Fire ;;https://www.fire.ca.gov/incidents/2018/8/16/pine-fire/;N;
1932;cb647b06-1772-4d65-8087-0b841fcfb502;Hirz Fire;off Gilman and Moore Creek Campground, east of Lakehead ;40.896;-122.219;46,150;100%;;Shasta;2019-01-04 09:21:00;2018-08-09;USFS Shasta-Trinity National Forest;;https://www.fire.ca.gov/incidents/2018/8/9/hirz-fire/;N;
1933;f81830b2-ece2-4f59-87c7-fd43193bd996;Land Fire;Hwy 60 and Jack Rabbit Trail, Beaumont;33.946896;-117.066643;23;100%;;Riverside;2019-01-04 09:15:00;2018-08-22;CAL FIRE / Riverside County Fire;;https://www.fire.ca.gov/incidents/2018/8/22/land-fire/;N;
1934;8dddf572-84de-4b20-b740-f5c7847cec3b;Rangeland Fire;off Rangeland Road and Highway 78 in Ramona;33.076239;-116.902985;250;100%;;San Diego;2019-01-04 09:21:00;2018-08-09;CAL FIRE San Diego Unit;;https://www.fire.ca.gov/incidents/2018/8/9/rangeland-fire/;N;
1935;ce93c72c-eb9c-4176-a2b6-7750a4a6bb20;Hat Fire;Hwy 299 east and Fish Hatchery rd, northeast of Burney ;40.99344;-121.52225;1,900;100%;;Shasta;2019-01-04 09:21:00;2018-08-09;CAL FIRE Shasta-Trinity Unit;;https://www.fire.ca.gov/incidents/2018/8/9/hat-fire/;N;
1936;1bdf7030-adc6-442f-ab31-d182e53b4a73;Syar Fire;Napa Vallejo Highway and Syar Industrial Way;38.27229;-122.26389;10;100%;;Napa;2019-01-04 09:20:00;2018-08-09;CAL FIRE Sonoma-Lake Napa Unit;;https://www.fire.ca.gov/incidents/2018/8/9/syar-fire/;N;
1937;f012f0ea-4102-47dc-9c6d-609ebac85142;Alhambra Fire;off Highway 4 and Alhambra Ave, Martinez;37.99618;-122.14097;30;100%;;Contra Costa;2019-01-04 09:17:00;2018-08-17;Contra Costa County Fire;;https://www.fire.ca.gov/incidents/2018/8/17/alhambra-fire/;N;
1938;db2344ac-f195-4f94-8999-e8c8ebb4a7a2;Snell Fire;off Butts Canyon Rd and Snell Valley Rd, southeast of Middletown;38.69601;-122.44468;2,490;100%;;Napa;2019-01-04 09:06:00;2018-09-08;CAL FIRE Sonoma-Lake-Napa Unit;;https://www.fire.ca.gov/incidents/2018/9/8/snell-fire/;N;
1939;2ce8de99-7e66-4de8-9426-48a4fc8500ac;Nelson Fire;Nelson Rd and Cherry Glen Rd, Vacaville;38.431278;-122.043747;2,162;100%;;Solano;2019-01-04 09:20:00;2018-08-10;Unified Command: CAL FIRE Sonoma-Lake-Napa Unit, Solano County Fire;;https://www.fire.ca.gov/incidents/2018/8/10/nelson-fire/;N;
1940;b03ec37e-8596-4e7e-8826-729957a794f8;Marcel Fire;off Marcel Drive and Woodford-Tehachapi Road, west of Tehachapi;35.17156;-118.51651;34;100%;;Kern;2019-01-04 09:16:00;2018-08-17;Kern County Fire ;;https://www.fire.ca.gov/incidents/2018/8/17/marcel-fire/;N;
1941;b2695350-87ea-49f4-a579-ce0c4cf7f926;Oak Fire;off Oak Lane and Buck Mountain Road, south of Grass Valley;39.10494;-121.07039;16;100%;;Nevada;2019-01-04 09:19:00;2018-08-12;CAL FIRE Nevada-Yuba-Placer Unit;;https://www.fire.ca.gov/incidents/2018/8/12/oak-fire/;N;
1942;791a3a00-2c51-4679-b4b7-27cc77ec699d;Cloverdale Fire;off San Pasqual Valley Rd, near Escondido.;33.0971179;-117.0242529;100;100%;;San Diego;2019-01-04 09:19:00;2018-08-13; San Diego Fire-Rescue Department;;https://www.fire.ca.gov/incidents/2018/8/13/cloverdale-fire/;N;
1943;3bb731cc-eb21-421f-b5f5-4949346dc316;Gulch Fire;Dead Mans Gulch Rd and Sargents Rd, south of San Ardo;36.00912;-120.82226;650;100%;;Monterey;2019-01-04 09:20:00;2018-08-11;CAL FIRE San Benito-Monterey Unit;;https://www.fire.ca.gov/incidents/2018/8/11/gulch-fire/;N;
1944;b83feee5-a799-4481-bd25-1d4cc3befd7d;River Fire;Old Stage Rd and White River Rd, southeast of Porterville;35.79012;-118.7393;668;100%;;Tulare;2019-01-04 09:19:00;2018-08-15;CAL FIRE Tulare Unit;;https://www.fire.ca.gov/incidents/2018/8/15/river-fire/;N;
1945;58e6dde2-eeae-4a9e-be1e-bfd654d4405b;Stone Fire;Big Canyon, 10 miles SW of Canby;41.38544;-121.04386;39,387;100%;;Modoc;2019-01-04 09:20:00;2018-08-15;Modoc National Forest;;https://www.fire.ca.gov/incidents/2018/8/15/stone-fire/;N;
